algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",7,0,2750.0,699,34,56,,360,100,3.6,False,4,180,100,100,153,0,2750.0,100,29,1255,,,,56,155,,0,100
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",8,0,1296.0,153,0,11,1296.0,150,25,6.0,False,11,75,25,25,0,0,,0,16,0,25,25,75,11,,35,61,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",8,0,1296.0,130,11,11,1296.0,150,25,6.0,False,11,75,25,25,119,119,,25,16,115,25,25,75,11,,35,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",8,0,1296.0,183,3,11,1296.0,150,25,6.0,False,11,75,25,25,51,0,,25,16,351,25,25,75,11,,35,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",8,12,1153.0,166,0,17,1153.0,150,25,6.0,False,11,75,25,25,0,0,,0,14,0,25,25,75,17,,41,65,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",8,12,1153.0,131,17,17,1153.0,150,25,6.0,False,11,75,25,25,114,114,,25,14,106,25,25,75,17,,41,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",8,12,1153.0,183,6,17,1153.0,150,25,6.0,False,11,75,25,25,44,0,,25,14,311,25,25,75,17,,41,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",8,24,1162.0,167,0,15,1162.0,150,25,6.0,False,11,75,25,25,0,0,,0,15,0,25,25,75,15,,39,65,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",8,24,1162.0,148,13,15,1162.0,150,25,6.0,False,11,75,25,25,133,133,,25,15,129,25,25,75,15,,39,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",8,24,1162.0,205,3,15,1162.0,150,25,6.0,False,11,75,25,25,58,0,,25,15,381,25,25,75,15,,39,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",8,0,428.0,206,0,28,,150,25,6.0,False,11,75,25,25,0,0,428.0,0,14,0,,,,28,52,,94,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",8,0,428.0,130,27,28,,150,25,6.0,False,11,75,25,25,102,102,428.0,25,14,118,,,,28,52,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",8,0,428.0,214,13,28,,150,25,6.0,False,11,75,25,25,43,0,428.0,25,14,308,,,,28,52,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",8,0,4056.0,438,0,28,4056.0,300,50,6.0,False,11,150,50,50,0,0,,0,32,0,50,50,150,28,,77,185,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",8,0,4056.0,376,28,28,4056.0,300,50,6.0,False,11,150,50,50,348,348,,50,32,344,50,50,150,28,,77,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",8,0,4056.0,540,9,28,4056.0,300,50,6.0,False,11,150,50,50,163,0,,50,32,1067,50,50,150,28,,77,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",8,25,4865.0,422,0,33,4865.0,300,50,6.0,False,11,150,50,50,0,0,,0,25,0,50,50,150,33,,82,170,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",8,25,4865.0,344,33,33,4865.0,300,50,6.0,False,11,150,50,50,311,311,,50,25,331,50,50,150,33,,82,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",8,25,4865.0,517,14,33,4865.0,300,50,6.0,False,11,150,50,50,149,0,,50,25,983,50,50,150,33,,82,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",8,49,5752.0,400,0,25,5752.0,300,50,6.0,False,11,150,50,50,0,0,,0,28,0,50,50,150,25,,74,165,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",8,49,5752.0,327,25,25,5752.0,300,50,6.0,False,11,150,50,50,302,302,,50,28,324,50,50,150,25,,74,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",8,49,5752.0,473,9,25,5752.0,300,50,6.0,False,11,150,50,50,143,0,,50,28,932,50,50,150,25,,74,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",8,0,1151.0,532,0,48,,300,50,6.0,False,11,150,50,50,0,0,1151.0,0,28,0,,,,48,97,,273,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",8,0,1151.0,278,46,48,,300,50,6.0,False,11,150,50,50,230,230,1151.0,50,28,269,,,,48,97,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",8,0,1151.0,451,32,48,,300,50,6.0,False,11,150,50,50,96,0,1151.0,50,28,719,,,,48,97,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",8,0,8041.0,1073,0,54,8041.0,600,100,6.0,False,12,300,100,100,0,0,,0,56,0,100,100,300,54,,153,488,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",8,0,8041.0,844,54,54,8041.0,600,100,6.0,False,12,300,100,100,790,790,,100,56,800,100,100,300,54,,153,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",8,0,8041.0,1208,16,54,8041.0,600,100,6.0,False,12,300,100,100,381,0,,100,56,2467,100,100,300,54,,153,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",8,50,7557.0,1072,0,59,7557.0,600,100,6.0,False,12,300,100,100,0,0,,0,57,0,100,100,300,59,,158,469,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",8,50,7557.0,901,59,59,7557.0,600,100,6.0,False,12,300,100,100,842,842,,100,57,848,100,100,300,59,,158,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",8,50,7557.0,1247,19,59,7557.0,600,100,6.0,False,12,300,100,100,375,0,,100,57,2502,100,100,300,59,,158,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",8,99,11043.0,1042,0,50,11043.0,600,100,6.0,False,12,300,100,100,0,0,,0,58,0,100,100,300,50,,149,463,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",8,99,11043.0,845,50,50,11043.0,600,100,6.0,False,12,300,100,100,795,795,,100,58,807,100,100,300,50,,149,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",8,99,11043.0,1183,14,50,11043.0,600,100,6.0,False,12,300,100,100,366,0,,100,58,2428,100,100,300,50,,149,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",8,0,2024.0,1343,0,102,,600,100,6.0,False,12,300,100,100,0,0,2024.0,0,56,0,,,,102,201,,701,100
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",8,0,2024.0,711,101,102,,600,100,6.0,False,12,300,100,100,609,609,2024.0,100,56,764,,,,102,201,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",8,0,2024.0,1202,73,102,,600,100,6.0,False,12,300,100,100,293,0,2024.0,100,56,2087,,,,102,201,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",8,0,1941.0,164,0,12,1941.0,178,25,7.12,False,11,89,25,25,0,0,,0,17,0,25,25,89,12,,36,72,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",8,0,1941.0,138,12,12,1941.0,178,25,7.12,False,11,89,25,25,126,126,,25,17,123,25,25,89,12,,36,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",8,0,1941.0,199,6,12,1941.0,178,25,7.12,False,11,89,25,25,60,0,,25,17,381,25,25,89,12,,36,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",8,12,1251.0,173,0,12,1251.0,178,25,7.12,False,11,89,25,25,0,0,,0,17,0,25,25,89,12,,36,72,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",8,12,1251.0,126,12,12,1251.0,178,25,7.12,False,11,89,25,25,114,114,,25,17,122,25,25,89,12,,36,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",8,12,1251.0,209,5,12,1251.0,178,25,7.12,False,11,89,25,25,65,0,,25,17,408,25,25,89,12,,36,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",8,24,2111.0,173,0,18,2111.0,178,25,7.12,False,11,89,25,25,0,0,,0,18,0,25,25,89,18,,42,70,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",8,24,2111.0,139,18,18,2111.0,178,25,7.12,False,11,89,25,25,121,121,,25,18,131,25,25,89,18,,42,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",8,24,2111.0,195,5,18,2111.0,178,25,7.12,False,11,89,25,25,48,0,,25,18,334,25,25,89,18,,42,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",8,0,471.0,238,0,35,,178,25,7.12,False,11,89,25,25,0,0,471.0,0,17,0,,,,35,59,,115,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",8,0,471.0,132,33,35,,178,25,7.12,False,11,89,25,25,97,97,471.0,25,17,88,,,,35,59,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",8,0,471.0,241,24,35,,178,25,7.12,False,11,89,25,25,46,0,471.0,25,17,317,,,,35,59,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",8,0,2267.0,502,0,46,2267.0,400,50,8.0,False,14,200,50,50,0,0,,0,32,0,50,50,200,46,,95,212,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",8,0,2267.0,434,46,46,2267.0,400,50,8.0,False,14,200,50,50,388,388,,50,32,419,50,50,200,46,,95,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",8,0,2267.0,614,25,46,2267.0,400,50,8.0,False,14,200,50,50,178,0,,50,32,1104,50,50,200,46,,95,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",8,25,2141.0,507,0,47,2141.0,400,50,8.0,False,14,200,50,50,0,0,,0,34,0,50,50,200,47,,96,217,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",8,25,2141.0,440,47,47,2141.0,400,50,8.0,False,14,200,50,50,393,393,,50,34,389,50,50,200,47,,96,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",8,25,2141.0,614,20,47,2141.0,400,50,8.0,False,14,200,50,50,175,0,,50,34,1106,50,50,200,47,,96,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",8,49,2815.0,496,0,45,2815.0,400,50,8.0,False,14,200,50,50,0,0,,0,34,0,50,50,200,45,,94,209,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",8,49,2815.0,419,45,45,2815.0,400,50,8.0,False,14,200,50,50,374,374,,50,34,397,50,50,200,45,,94,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",8,49,2815.0,575,19,45,2815.0,400,50,8.0,False,14,200,50,50,159,0,,50,34,1032,50,50,200,45,,94,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",8,0,665.0,585,0,64,,400,50,8.0,False,14,200,50,50,0,0,665.0,0,36,0,,,,64,113,,278,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",8,0,665.0,370,61,64,,400,50,8.0,False,14,200,50,50,306,306,665.0,50,36,365,,,,64,113,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",8,0,665.0,607,39,64,,400,50,8.0,False,14,200,50,50,149,0,665.0,50,36,976,,,,64,113,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",8,0,5993.0,1172,0,90,5993.0,936,100,9.36,False,18,468,100,100,0,0,,0,67,0,100,100,468,90,,189,492,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",8,0,5993.0,1025,90,90,5993.0,936,100,9.36,False,18,468,100,100,935,935,,100,67,970,100,100,468,90,,189,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",8,0,5993.0,1431,34,90,5993.0,936,100,9.36,False,18,468,100,100,431,0,,100,67,2719,100,100,468,90,,189,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",8,50,4532.0,1244,0,104,4532.0,936,100,9.36,False,18,468,100,100,0,0,,0,72,0,100,100,468,104,,203,526,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",8,50,4532.0,1087,104,104,4532.0,936,100,9.36,False,18,468,100,100,983,983,,100,72,993,100,100,468,104,,203,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",8,50,4532.0,1471,32,104,4532.0,936,100,9.36,False,18,468,100,100,439,0,,100,72,2723,100,100,468,104,,203,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",8,99,7375.0,1249,0,108,7375.0,936,100,9.36,False,18,468,100,100,0,0,,0,72,0,100,100,468,108,,207,530,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",8,99,7375.0,1102,108,108,7375.0,936,100,9.36,False,18,468,100,100,994,994,,100,72,1004,100,100,468,108,,207,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",8,99,7375.0,1465,29,108,7375.0,936,100,9.36,False,18,468,100,100,425,0,,100,72,2687,100,100,468,108,,207,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",8,0,1309.0,1535,0,148,,936,100,9.36,False,18,468,100,100,0,0,1309.0,0,71,0,,,,148,247,,787,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",8,0,1309.0,845,148,148,,936,100,9.36,False,18,468,100,100,697,697,1309.0,100,71,873,,,,148,247,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",8,0,1309.0,1422,114,148,,936,100,9.36,False,18,468,100,100,336,0,1309.0,100,71,2264,,,,148,247,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",8,0,2904.0,95,0,6,2904.0,80,25,3.2,False,4,40,25,25,0,0,,0,8,0,25,25,40,6,,30,40,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",8,0,2904.0,73,6,6,2904.0,80,25,3.2,False,4,40,25,25,67,67,,25,8,65,25,25,40,6,,30,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",8,0,2904.0,108,2,6,2904.0,80,25,3.2,False,4,40,25,25,27,0,,25,8,215,25,25,40,6,,30,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",8,12,1868.0,142,0,5,1868.0,80,25,3.2,False,4,40,25,25,0,0,,0,11,0,25,25,40,5,,29,63,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",8,12,1868.0,96,5,5,1868.0,80,25,3.2,False,4,40,25,25,91,91,,25,11,91,25,25,40,5,,29,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",8,12,1868.0,150,1,5,1868.0,80,25,3.2,False,4,40,25,25,48,0,,25,11,320,25,25,40,5,,29,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",8,24,2819.0,95,0,3,2819.0,80,25,3.2,False,4,40,25,25,0,0,,0,8,0,25,25,40,3,,27,38,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",8,24,2819.0,75,3,3,2819.0,80,25,3.2,False,4,40,25,25,72,72,,25,8,72,25,25,40,3,,27,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",8,24,2819.0,99,0,3,2819.0,80,25,3.2,False,4,40,25,25,28,0,,25,8,215,25,25,40,3,,27,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",8,0,690.0,124,0,10,,80,25,3.2,False,4,40,25,25,0,0,690.0,0,9,0,,,,10,34,,61,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",8,0,690.0,69,8,10,,80,25,3.2,False,4,40,25,25,59,59,690.0,25,9,54,,,,10,34,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",8,0,690.0,121,5,10,,80,25,3.2,False,4,40,25,25,26,0,690.0,25,9,224,,,,10,34,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",8,0,15041.0,359,0,13,15041.0,224,64,3.5,False,4,112,64,64,0,0,,0,13,0,64,64,112,13,,76,154,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",8,0,15041.0,280,13,13,15041.0,224,64,3.5,False,4,112,64,64,267,267,,64,13,262,64,64,112,13,,76,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",8,0,15041.0,398,4,13,15041.0,224,64,3.5,False,4,112,64,64,121,0,,64,13,850,64,64,112,13,,76,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",8,32,12242.0,389,0,13,12242.0,224,64,3.5,False,4,112,64,64,0,0,,0,13,0,64,64,112,13,,76,168,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",8,32,12242.0,309,13,13,12242.0,224,64,3.5,False,4,112,64,64,296,296,,64,13,298,64,64,112,13,,76,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",8,32,12242.0,445,3,13,12242.0,224,64,3.5,False,4,112,64,64,140,0,,64,13,955,64,64,112,13,,76,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",8,63,13175.0,354,0,15,13175.0,224,64,3.5,False,4,112,64,64,0,0,,0,14,0,64,64,112,15,,78,150,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",8,63,13175.0,283,15,15,13175.0,224,64,3.5,False,4,112,64,64,268,268,,64,14,260,64,64,112,15,,78,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",8,63,13175.0,436,2,15,13175.0,224,64,3.5,False,4,112,64,64,134,0,,64,14,922,64,64,112,15,,78,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",8,0,1942.0,463,0,29,,224,64,3.5,False,4,112,64,64,0,0,1942.0,0,15,0,,,,29,92,,245,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",8,0,1942.0,216,25,29,,224,64,3.5,False,4,112,64,64,187,187,1942.0,64,15,193,,,,29,92,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",8,0,1942.0,394,16,29,,224,64,3.5,False,4,112,64,64,88,0,1942.0,64,15,730,,,,29,92,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",8,0,26811.0,644,0,24,26811.0,360,100,3.6,False,4,180,100,100,0,0,,0,19,0,100,100,180,24,,123,282,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",8,0,26811.0,497,23,24,26811.0,360,100,3.6,False,4,180,100,100,473,473,,100,19,476,100,100,180,24,,123,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",8,0,26811.0,750,10,24,26811.0,360,100,3.6,False,4,180,100,100,231,0,,100,19,1589,100,100,180,24,,123,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",8,50,21165.0,699,0,25,21165.0,360,100,3.6,False,4,180,100,100,0,0,,0,20,0,100,100,180,25,,124,308,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",8,50,21165.0,533,25,25,21165.0,360,100,3.6,False,4,180,100,100,508,508,,100,20,504,100,100,180,25,,124,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",8,50,21165.0,817,8,25,21165.0,360,100,3.6,False,4,180,100,100,266,0,,100,20,1751,100,100,180,25,,124,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",8,99,28950.0,633,0,29,28950.0,360,100,3.6,False,4,180,100,100,0,0,,0,13,0,100,100,180,29,,128,265,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",8,99,28950.0,491,29,29,28950.0,360,100,3.6,False,4,180,100,100,462,462,,100,13,472,100,100,180,29,,128,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",8,99,28950.0,760,11,29,28950.0,360,100,3.6,False,4,180,100,100,236,0,,100,13,1587,100,100,180,29,,128,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",8,0,2754.0,955,0,58,,360,100,3.6,False,4,180,100,100,0,0,2754.0,0,30,0,,,,58,157,,516,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",8,0,2754.0,407,56,58,,360,100,3.6,False,4,180,100,100,349,349,2754.0,100,30,346,,,,58,157,,0,100
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",8,0,2754.0,694,34,58,,360,100,3.6,False,4,180,100,100,146,0,2754.0,100,30,1242,,,,58,157,,0,100
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",9,0,1274.0,173,0,13,1274.0,150,25,6.0,False,14,75,25,25,0,0,,0,16,0,25,25,75,13,,37,80,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",9,0,1274.0,121,13,13,1274.0,150,25,6.0,False,14,75,25,25,108,108,,25,16,130,25,25,75,13,,37,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",9,0,1274.0,188,9,13,1274.0,150,25,6.0,False,14,75,25,25,52,0,,25,16,342,25,25,75,13,,37,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",9,12,2755.0,189,0,21,2755.0,150,25,6.0,False,14,75,25,25,0,0,,0,18,0,25,25,75,21,,45,69,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",9,12,2755.0,159,20,21,2755.0,150,25,6.0,False,14,75,25,25,138,138,,25,18,158,25,25,75,21,,45,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",9,12,2755.0,239,10,21,2755.0,150,25,6.0,False,14,75,25,25,66,0,,25,18,413,25,25,75,21,,45,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",9,24,915.0,173,0,12,915.0,150,25,6.0,False,14,75,25,25,0,0,,0,18,0,25,25,75,12,,36,77,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",9,24,915.0,130,12,12,915.0,150,25,6.0,False,14,75,25,25,118,118,,25,18,131,25,25,75,12,,36,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",9,24,915.0,192,6,12,915.0,150,25,6.0,False,14,75,25,25,55,0,,25,18,366,25,25,75,12,,36,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",9,0,473.0,205,0,25,,150,25,6.0,False,14,75,25,25,0,0,473.0,0,16,0,,,,25,49,,92,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",9,0,473.0,133,25,25,,150,25,6.0,False,14,75,25,25,108,108,473.0,25,16,111,,,,25,49,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",9,0,473.0,228,14,25,,150,25,6.0,False,14,75,25,25,55,0,473.0,25,16,360,,,,25,49,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",9,0,3684.0,451,0,34,3684.0,300,50,6.0,False,13,150,50,50,0,0,,0,28,0,50,50,150,34,,83,186,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",9,0,3684.0,365,34,34,3684.0,300,50,6.0,False,13,150,50,50,331,331,,50,28,336,50,50,150,34,,83,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",9,0,3684.0,532,15,34,3684.0,300,50,6.0,False,13,150,50,50,154,0,,50,28,1006,50,50,150,34,,83,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",9,25,5395.0,443,0,28,5395.0,300,50,6.0,False,13,150,50,50,0,0,,0,30,0,50,50,150,28,,77,192,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",9,25,5395.0,341,28,28,5395.0,300,50,6.0,False,13,150,50,50,313,313,,50,30,350,50,50,150,28,,77,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",9,25,5395.0,506,12,28,5395.0,300,50,6.0,False,13,150,50,50,151,0,,50,30,993,50,50,150,28,,77,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",9,49,4744.0,438,0,30,4744.0,300,50,6.0,False,13,150,50,50,0,0,,0,32,0,50,50,150,30,,79,184,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",9,49,4744.0,368,29,30,4744.0,300,50,6.0,False,13,150,50,50,338,338,,50,32,345,50,50,150,30,,79,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",9,49,4744.0,518,16,30,4744.0,300,50,6.0,False,13,150,50,50,156,0,,50,32,1008,50,50,150,30,,79,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",9,0,989.0,548,0,50,,300,50,6.0,False,13,150,50,50,0,0,989.0,0,32,0,,,,50,99,,280,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",9,0,989.0,289,47,50,,300,50,6.0,False,13,150,50,50,239,239,989.0,50,32,259,,,,50,99,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",9,0,989.0,507,32,50,,300,50,6.0,False,13,150,50,50,126,0,989.0,50,32,846,,,,50,99,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",9,0,5303.0,1101,0,52,5303.0,600,100,6.0,False,17,300,100,100,0,0,,0,62,0,100,100,300,52,,151,502,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",9,0,5303.0,887,52,52,5303.0,600,100,6.0,False,17,300,100,100,835,835,,100,62,856,100,100,300,52,,151,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",9,0,5303.0,1234,24,52,5303.0,600,100,6.0,False,17,300,100,100,401,0,,100,62,2540,100,100,300,52,,151,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",9,50,11243.0,1058,0,56,11243.0,600,100,6.0,False,17,300,100,100,0,0,,0,60,0,100,100,300,56,,155,470,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",9,50,11243.0,876,55,56,11243.0,600,100,6.0,False,17,300,100,100,820,820,,100,60,837,100,100,300,56,,155,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",9,50,11243.0,1268,22,56,11243.0,600,100,6.0,False,17,300,100,100,390,0,,100,60,2569,100,100,300,56,,155,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",9,99,7271.0,1083,0,56,7271.0,600,100,6.0,False,17,300,100,100,0,0,,0,61,0,100,100,300,56,,155,486,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",9,99,7271.0,885,55,56,7271.0,600,100,6.0,False,17,300,100,100,829,829,,100,61,853,100,100,300,56,,155,0,
