graph_source,graph_family,graph_size,graph_num_edges,graph_average_degree,graph_maximum_degree,graph_parameters,seed,algorithm,heap_type,start_vertex,output_value,runtime_ms,mean_runtime_ms,median_runtime_ms,min_runtime_ms,max_runtime_ms,repeats,runtime_measurement,rss_measurement,max_rss_kbytes,median_max_rss_kbytes,reachable_vertex_count,visited_vertex_count,edge_scan_count,relax_attempt_count,successful_relax_count,successful_key_update_count,priority_queue_memory_bytes
snap,snap_roadNet-CA,11183,17875,3.19682,8,"dataset=roadNet-CA,component=largest,max_edges=50000",7,dijkstra,binary,11182,1.32897e+07,5.25148,5.22999,5.25148,4.71651,5.72197,3,in_process_steady_clock,child_process_wait4,12348,12348,11183,,35750,17875,13646,,52924
snap,snap_roadNet-CA,11183,17875,3.19682,8,"dataset=roadNet-CA,component=largest,max_edges=50000",7,dijkstra,pairing,11182,1.32897e+07,8.23092,8.24534,8.23092,5.61835,10.8867,3,in_process_steady_clock,child_process_wait4,12348,12348,11183,,35750,17875,13646,,626248
snap,snap_roadNet-CA,11183,17875,3.19682,8,"dataset=roadNet-CA,component=largest,max_edges=50000",7,dijkstra,fibonacci,11182,1.32897e+07,8.58297,9.09152,8.58297,6.4318,12.2598,3,in_process_steady_clock,child_process_wait4,12348,12348,11183,,35750,17875,13646,,716224
snap,snap_roadNet-CA,11183,17875,3.19682,8,"dataset=roadNet-CA,component=largest,max_edges=50000",7,prim,binary,0,234965,5.89322,6.18182,5.89322,5.63381,7.01844,3,in_process_steady_clock,child_process_wait4,12348,12348,,11183,35750,,,15920,77500
snap,snap_roadNet-CA,11183,17875,3.19682,8,"dataset=roadNet-CA,component=largest,max_edges=50000",7,prim,pairing,0,234965,6.17409,5.75621,6.17409,4.35628,6.73827,3,in_process_steady_clock,child_process_wait4,12348,12348,,11183,35750,,,15920,626248
snap,snap_roadNet-CA,11183,17875,3.19682,8,"dataset=roadNet-CA,component=largest,max_edges=50000",7,prim,fibonacci,0,234965,7.04596,7.42227,7.04596,5.62642,9.59443,3,in_process_steady_clock,child_process_wait4,12348,12348,,11183,35750,,,15920,716224
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,binary,0,1184,0.00378,0.00432367,0.00378,0.002867,0.006324,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,35,,356
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,pairing,0,1184,0.014227,0.162303,0.014227,0.010765,0.461918,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,35,,1400
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,fibonacci,0,1184,0.00767,0.0135063,0.00767,0.005355,0.027494,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,35,,2112
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,binary,12,1391,0.005459,0.007675,0.005459,0.003007,0.014559,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,40,,356
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,pairing,12,1391,0.010846,0.015456,0.010846,0.006955,0.028567,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,40,,1400
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,fibonacci,12,1391,0.00919,0.016298,0.00919,0.007031,0.032673,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,40,,2112
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,binary,24,1861,0.010298,0.0131847,0.010298,0.00528,0.023976,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,40,,356
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,pairing,24,1861,0.0145,0.0201207,0.0145,0.009328,0.036534,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,40,,1400
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,dijkstra,fibonacci,24,1861,0.013833,0.0232977,0.013833,0.009972,0.046088,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,150,75,40,,2112
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,prim,binary,0,458,0.011939,0.0154803,0.011939,0.006246,0.028256,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,150,,,48,356
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,prim,pairing,0,458,0.015391,0.0219923,0.015391,0.009657,0.040929,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,150,,,48,1400
synthetic,sparse_er_nm,25,75,6,10,"n=25,m=75",8,prim,fibonacci,0,458,0.014866,0.024593,0.014866,0.010137,0.048776,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,150,,,48,2112
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,binary,0,1912,0.022168,0.030635,0.022168,0.014177,0.05556,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,78,,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,pairing,0,1912,0.033681,0.0424313,0.033681,0.02595,0.067663,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,78,,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,fibonacci,0,1912,0.034029,0.045565,0.034029,0.025656,0.07701,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,78,,3712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,binary,25,2650,0.022415,0.027018,0.022415,0.013758,0.044881,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,75,,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,pairing,25,2650,0.033554,0.0445193,0.033554,0.025724,0.07428,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,75,,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,fibonacci,25,2650,0.032657,0.0447277,0.032657,0.024776,0.07675,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,75,,3712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,binary,49,3842,0.021484,0.027218,0.021484,0.013587,0.046583,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,68,,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,pairing,49,3842,0.032468,0.0412877,0.032468,0.02418,0.067215,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,68,,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,dijkstra,fibonacci,49,3842,0.034879,0.0466,0.034879,0.024391,0.08053,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,300,150,68,,3712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,prim,binary,0,945,0.022729,0.0282117,0.022729,0.01426,0.047646,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,300,,,97,712
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,prim,pairing,0,945,0.033849,0.0415493,0.033849,0.024444,0.066355,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,300,,,97,2800
synthetic,sparse_er_nm,50,150,6,12,"n=50,m=150",8,prim,fibonacci,0,945,0.033571,0.0460137,0.033571,0.024094,0.080376,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,300,,,97,3712
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,binary,0,5708,0.046327,0.0560583,0.046327,0.031247,0.090601,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,165,,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,pairing,0,5708,0.075616,0.0863243,0.075616,0.064401,0.118956,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,165,,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,fibonacci,0,5708,0.078809,0.0941547,0.078809,0.06838,0.135275,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,165,,6912
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,binary,50,8072,0.047234,0.053663,0.047234,0.033439,0.080316,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,169,,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,pairing,50,8072,0.078342,0.0889463,0.078342,0.065762,0.122735,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,169,,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,fibonacci,50,8072,0.08997,0.096474,0.08997,0.068691,0.130761,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,169,,6912
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,binary,99,13544,0.044729,0.051935,0.044729,0.0327,0.078376,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,157,,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,pairing,99,13544,0.076288,0.0868973,0.076288,0.064243,0.120161,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,157,,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,dijkstra,fibonacci,99,13544,0.077532,0.0940327,0.077532,0.066381,0.138185,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,600,300,157,,6912
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,prim,binary,0,1910,0.050354,0.056896,0.050354,0.035376,0.084958,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,600,,,198,1424
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,prim,pairing,0,1910,0.065799,0.076175,0.065799,0.054898,0.107828,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,600,,,198,5600
synthetic,sparse_er_nm,100,300,6,12,"n=100,m=300",8,prim,fibonacci,0,1910,0.074952,0.0863213,0.074952,0.062031,0.121981,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,600,,,198,6912
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,binary,0,1011,0.011577,0.0154923,0.011577,0.00653,0.02837,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,37,,356
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,pairing,0,1011,0.016123,0.0246523,0.016123,0.010564,0.04727,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,37,,1400
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,fibonacci,0,1011,0.013291,0.0237537,0.013291,0.009898,0.048072,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,37,,2112
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,binary,12,954,0.010969,0.014548,0.010969,0.005736,0.026939,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,37,,356
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,pairing,12,954,0.017054,0.0237597,0.017054,0.011512,0.042713,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,37,,1400
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,fibonacci,12,954,0.013056,0.0228467,0.013056,0.008925,0.046559,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,37,,2112
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,binary,24,2127,0.010583,0.0142503,0.010583,0.006204,0.025964,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,38,,356
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,pairing,24,2127,0.015386,0.0221037,0.015386,0.010103,0.040822,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,38,,1400
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,dijkstra,fibonacci,24,2127,0.013226,0.0228287,0.013226,0.009797,0.045463,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,148,74,38,,2112
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,prim,binary,0,454,0.011853,0.015755,0.011853,0.006495,0.028917,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,148,,,46,356
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,prim,pairing,0,454,0.01554,0.0223053,0.01554,0.009769,0.041607,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,148,,,46,1400
synthetic,medium_er_np,25,74,5.92,14,"n=25,p=0.2",8,prim,fibonacci,0,454,0.013734,0.0238187,0.013734,0.009399,0.048323,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,148,,,46,2112
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,binary,0,1814,0.02301,0.030142,0.02301,0.014468,0.052948,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,78,,712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,pairing,0,1814,0.037101,0.0562897,0.037101,0.026708,0.10506,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,78,,2800
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,fibonacci,0,1814,0.035178,0.0464657,0.035178,0.025275,0.078944,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,78,,3712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,binary,25,3358,0.023157,0.028953,0.023157,0.014844,0.048858,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,79,,712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,pairing,25,3358,0.036622,0.044139,0.036622,0.027304,0.068491,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,79,,2800
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,fibonacci,25,3358,0.035408,0.0458763,0.035408,0.025556,0.076665,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,79,,3712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,binary,49,3730,0.022928,0.0277697,0.022928,0.013519,0.046862,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,80,,712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,pairing,49,3730,0.036669,0.0436927,0.036669,0.0276,0.066809,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,80,,2800
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,dijkstra,fibonacci,49,3730,0.035683,0.048748,0.035683,0.028164,0.082397,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,360,180,80,,3712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,prim,binary,0,839,0.024642,0.0300157,0.024642,0.015554,0.049851,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,360,,,97,712
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,prim,pairing,0,839,0.035462,0.0446987,0.035462,0.025986,0.072648,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,360,,,97,2800
synthetic,medium_er_np,50,180,7.2,15,"n=50,p=0.12",8,prim,fibonacci,0,839,0.037137,0.0485797,0.037137,0.027687,0.080915,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,360,,,97,3712
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,binary,0,4088,0.055956,0.0696997,0.055956,0.041122,0.112021,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,183,,2448
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,pairing,0,4088,0.087434,0.102989,0.087434,0.072289,0.149244,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,183,,5600
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,fibonacci,0,4088,0.124987,0.117422,0.124987,0.08114,0.146139,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,183,,6912
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,binary,50,5221,0.056144,0.065916,0.056144,0.039489,0.102115,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,190,,2448
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,pairing,50,5221,0.087114,0.097056,0.087114,0.073684,0.13037,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,190,,5600
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,fibonacci,50,5221,0.095879,0.107829,0.095879,0.082849,0.144758,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,190,,6912
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,binary,99,5104,0.058189,0.069126,0.058189,0.042896,0.106293,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,191,,2448
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,pairing,99,5104,0.096322,0.099379,0.096322,0.072704,0.129111,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,191,,5600
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,dijkstra,fibonacci,99,5104,0.096445,0.108386,0.096445,0.08144,0.147274,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,960,480,191,,6912
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,prim,binary,0,1356,0.060893,0.071457,0.060893,0.043922,0.109556,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,960,,,259,2448
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,prim,pairing,0,1356,0.08103,0.0905093,0.08103,0.065456,0.125042,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,960,,,259,5600
synthetic,medium_er_np,100,480,9.6,16,"n=100,p=0.08",8,prim,fibonacci,0,1356,0.095819,0.108215,0.095819,0.082806,0.146019,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,960,,,259,6912
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,binary,0,620,0.021896,0.02124,0.021896,0.007231,0.034593,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,41,,612
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,pairing,0,620,0.018711,0.026895,0.018711,0.012108,0.049866,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,41,,1400
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,fibonacci,0,620,0.015926,0.0261657,0.015926,0.011045,0.051526,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,41,,2112
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,binary,12,910,0.015373,0.0200713,0.015373,0.013016,0.031825,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,40,,612
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,pairing,12,910,0.016639,0.0234847,0.016639,0.01125,0.042565,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,40,,1400
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,fibonacci,12,910,0.014668,0.024336,0.014668,0.010312,0.048028,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,40,,2112
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,binary,24,821,0.012933,0.0170377,0.012933,0.00709,0.03109,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,46,,612
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,pairing,24,821,0.017597,0.02426,0.017597,0.011813,0.04337,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,46,,1400
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,dijkstra,fibonacci,24,821,0.015973,0.0257837,0.015973,0.011244,0.050134,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,224,112,46,,2112
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,prim,binary,0,275,0.012394,0.017882,0.012394,0.007036,0.034216,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,224,,,52,612
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,prim,pairing,0,275,0.02764,0.0275847,0.02764,0.011827,0.043287,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,224,,,52,1400
synthetic,dense_er_np,25,112,8.96,15,"n=25,p=0.35",8,prim,fibonacci,0,275,0.018268,0.0273467,0.018268,0.01173,0.052042,3,in_process_steady_clock,child_process_wait4,12348,12348,,25,224,,,52,2112
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,binary,0,1102,0.030132,0.037533,0.030132,0.019356,0.063111,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,103,,1224
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,pairing,0,1102,0.042521,0.0499413,0.042521,0.031752,0.075551,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,103,,2800
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,fibonacci,0,1102,0.046749,0.0582557,0.046749,0.03625,0.091768,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,103,,3712
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,binary,25,2062,0.029032,0.0338627,0.029032,0.017938,0.054618,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,98,,1224
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,pairing,25,2062,0.041677,0.0487607,0.041677,0.030375,0.07423,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,98,,2800
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,fibonacci,25,2062,0.042826,0.053881,0.042826,0.032145,0.086672,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,98,,3712
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,binary,49,1087,0.029929,0.035791,0.029929,0.019739,0.057705,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,110,,1224
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,pairing,49,1087,0.043363,0.050923,0.043363,0.032127,0.077279,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,110,,2800
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,dijkstra,fibonacci,49,1087,0.043476,0.0540833,0.043476,0.031777,0.086997,3,in_process_steady_clock,child_process_wait4,12348,12348,50,,650,325,110,,3712
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,prim,binary,0,565,0.030978,0.0366147,0.030978,0.019258,0.059608,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,650,,,120,1224
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,prim,pairing,0,565,0.043001,0.063643,0.043001,0.031853,0.116075,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,650,,,120,2800
synthetic,dense_er_np,50,325,13,19,"n=50,p=0.25",8,prim,fibonacci,0,565,0.044135,0.0548893,0.044135,0.033313,0.08722,3,in_process_steady_clock,child_process_wait4,12348,12348,,50,650,,,120,3712
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,binary,0,1911,0.078674,0.0942843,0.078674,0.060531,0.143648,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,241,,2448
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,pairing,0,1911,0.114151,0.127858,0.114151,0.111846,0.157576,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,241,,5600
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,fibonacci,0,1911,0.120678,0.136134,0.120678,0.117208,0.170515,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,241,,6912
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,binary,50,1977,0.078147,0.0886267,0.078147,0.059137,0.128596,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,262,,2448
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,pairing,50,1977,0.117939,0.12844,0.117939,0.101717,0.165663,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,262,,5600
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,fibonacci,50,1977,0.12258,0.1348,0.12258,0.107767,0.174052,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,262,,6912
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,binary,99,4096,0.079199,0.0878073,0.079199,0.059628,0.124595,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,270,,2448
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,pairing,99,4096,0.116288,0.124155,0.116288,0.099242,0.156936,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,270,,5600
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,dijkstra,fibonacci,99,4096,0.118112,0.129613,0.118112,0.101879,0.168848,3,in_process_steady_clock,child_process_wait4,12348,12348,100,,1940,970,270,,6912
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,prim,binary,0,630,0.08141,0.0918823,0.08141,0.063814,0.130423,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1940,,,289,2448
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,prim,pairing,0,630,0.108825,0.113483,0.108825,0.083225,0.1484,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1940,,,289,5600
synthetic,dense_er_np,100,970,19.4,32,"n=100,p=0.18",8,prim,fibonacci,0,630,0.128993,0.132807,0.128993,0.103135,0.166292,3,in_process_steady_clock,child_process_wait4,12348,12348,,100,1940,,,289,6912
synthetic,superdense_er_np,25,207,16.56,21,"n=25,p=0.65",8,dijkstra,binary,0,371,0.017274,0.0215847,0.017274,0.009808,0.037672,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,414,207,63,,612
synthetic,superdense_er_np,25,207,16.56,21,"n=25,p=0.65",8,dijkstra,pairing,0,371,0.022308,0.031031,0.022308,0.015196,0.055589,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,414,207,63,,1400
synthetic,superdense_er_np,25,207,16.56,21,"n=25,p=0.65",8,dijkstra,fibonacci,0,371,0.020674,0.0302833,0.020674,0.014286,0.05589,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,414,207,63,,2112
synthetic,superdense_er_np,25,207,16.56,21,"n=25,p=0.65",8,dijkstra,binary,12,368,0.016246,0.020147,0.016246,0.008759,0.035436,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,414,207,58,,612
synthetic,superdense_er_np,25,207,16.56,21,"n=25,p=0.65",8,dijkstra,pairing,12,368,0.021741,0.028576,0.021741,0.015117,0.04887,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,414,207,58,,1400
synthetic,superdense_er_np,25,207,16.56,21,"n=25,p=0.65",8,dijkstra,fibonacci,12,368,0.019149,0.0294817,0.019149,0.013961,0.055335,3,in_process_steady_clock,child_process_wait4,12348,12348,25,,414,207,58,,2112
